id,name,city,country,continent,climate,budget,group_size,vibe,best_months,typical_cost_per_day_usd,activities,description,tags
Queenstown-New Zealand-223964,"Queenstown, New Zealand",Queenstown,New Zealand,Oceania,Tropical,$$,Couple,Relaxation,"July, June, February",224,"slow cafés, sunbathing","Queenstown, New Zealand blends relaxation and tropical vibes—great for couple trips. Expect slow cafés, sunbathing. Best in July, June, February.",Relaxation;Tropical;Oceania
Queenstown-New Zealand-336740,"Queenstown, New Zealand",Queenstown,New Zealand,Oceania,Temperate,$$,Group,Historic,"January, September, March",154,"old towns, ruins","Queenstown, New Zealand blends historic and temperate vibes—great for group trips. Expect old towns, ruins. Best in January, September, March.",Historic;Temperate;Oceania
Queenstown-New Zealand-25057,"Queenstown, New Zealand",Queenstown,New Zealand,Oceania,Tropical,$,Family,Adventure,"July, August, April",95,"hiking, zip-lining","Queenstown, New Zealand blends adventure and tropical vibes—great for family trips. Expect hiking, zip-lining. Best in July, August, April.",Adventure;Tropical;Oceania
Queenstown-New Zealand-313828,"Queenstown, New Zealand",Queenstown,New Zealand,Oceania,Tropical,$$,Couple,City,"February, March, December",120,"neighborhood walks, shopping","Queenstown, New Zealand blends city and tropical vibes—great for couple trips. Expect neighborhood walks, shopping. Best in February, March, December.",City;Tropical;Oceania
Queenstown-New Zealand-359633,"Queenstown, New Zealand",Queenstown,New Zealand,Oceania,Tropical,$$$,Couple,Historic,"November, May, March",469,"ruins, old towns","Queenstown, New Zealand blends historic and tropical vibes—great for couple trips. Expect ruins, old towns. Best in November, May, March.",Historic;Tropical;Oceania
Queenstown-New Zealand-372921,"Queenstown, New Zealand",Queenstown,New Zealand,Oceania,Temperate,$,Family,Nature,"July, August, November",67,"wildlife, waterfalls","Queenstown, New Zealand blends nature and temperate vibes—great for family trips. Expect wildlife, waterfalls. Best in July, August, November.",Nature;Temperate;Oceania
Queenstown-New Zealand-864506,"Queenstown, New Zealand",Queenstown,New Zealand,Oceania,Temperate,$$$,Couple,City,"February, November, October",590,"shopping, galleries","Queenstown, New Zealand blends city and temperate vibes—great for couple trips. Expect shopping, galleries. Best in February, November, October.",City;Temperate;Oceania
Queenstown-New Zealand-276568,"Queenstown, New Zealand",Queenstown,New Zealand,Oceania,Temperate,$,Group,Beach,"March, August, June",66,"snorkeling, island hopping","Queenstown, New Zealand blends beach and temperate vibes—great for group trips. Expect snorkeling, island hopping. Best in March, August, June.",Beach;Temperate;Oceania
Queenstown-New Zealand-782931,"Queenstown, New Zealand",Queenstown,New Zealand,Oceania,Temperate,$$,Couple,Food,"November, August, October",155,"street food, local specialties","Queenstown, New Zealand blends food and temperate vibes—great for couple trips. Expect street food, local specialties. Best in November, August, October.",Food;Temperate;Oceania
Auckland-New Zealand-713641,"Auckland, New Zealand",Auckland,New Zealand,Oceania,Tropical,$$$,Couple,Nightlife,"October, July, April",347,"live music, clubs","Auckland, New Zealand blends nightlife and tropical vibes—great for couple trips. Expect live music, clubs. Best in October, July, April.",Nightlife;Tropical;Oceania
Auckland-New Zealand-435166,"Auckland, New Zealand",Auckland,New Zealand,Oceania,Tropical,$$,Solo,Adventure,"May, December, September",216,"hiking, volcano treks","Auckland, New Zealand blends adventure and tropical vibes—great for solo trips. Expect hiking, volcano treks. Best in May, December, September.",Adventure;Tropical;Oceania
Auckland-New Zealand-392246,"Auckland, New Zealand",Auckland,New Zealand,Oceania,Tropical,$$,Group,City,"September, June, February",209,"shopping, galleries","Auckland, New Zealand blends city and tropical vibes—great for group trips. Expect shopping, galleries. Best in September, June, February.",City;Tropical;Oceania
Auckland-New Zealand-984461,"Auckland, New Zealand",Auckland,New Zealand,Oceania,Temperate,$$$,Group,Culture,"July, May, December",567,"theaters, historic districts","Auckland, New Zealand blends culture and temperate vibes—great for group trips. Expect theaters, historic districts. Best in July, May, December.",Culture;Temperate;Oceania
Auckland-New Zealand-787372,"Auckland, New Zealand",Auckland,New Zealand,Oceania,Temperate,$,Solo,Relaxation,"November, January, October",71,"yoga retreats, spas","Auckland, New Zealand blends relaxation and temperate vibes—great for solo trips. Expect yoga retreats, spas. Best in November, January, October.",Relaxation;Temperate;Oceania
Auckland-New Zealand-234705,"Auckland, New Zealand",Auckland,New Zealand,Oceania,Temperate,$$$,Group,Food,"September, October, January",358,"food tours, fine dining","Auckland, New Zealand blends food and temperate vibes—great for group trips. Expect food tours, fine dining. Best in September, October, January.",Food;Temperate;Oceania
Auckland-New Zealand-861270,"Auckland, New Zealand",Auckland,New Zealand,Oceania,Tropical,$,Couple,Historic,"August, February, June",98,"old towns, ancient sites","Auckland, New Zealand blends historic and tropical vibes—great for couple trips. Expect old towns, ancient sites. Best in August, February, June.",Historic;Tropical;Oceania
Auckland-New Zealand-707007,"Auckland, New Zealand",Auckland,New Zealand,Oceania,Temperate,$$,Couple,City,"September, May, November",206,"neighborhood walks, shopping","Auckland, New Zealand blends city and temperate vibes—great for couple trips. Expect neighborhood walks, shopping. Best in September, May, November.",City;Temperate;Oceania
Auckland-New Zealand-352367,"Auckland, New Zealand",Auckland,New Zealand,Oceania,Temperate,$$,Solo,Nightlife,"January, December, March",181,"live music, rooftops","Auckland, New Zealand blends nightlife and temperate vibes—great for solo trips. Expect live music, rooftops. Best in January, December, March.",Nightlife;Temperate;Oceania
Auckland-New Zealand-136130,"Auckland, New Zealand",Auckland,New Zealand,Oceania,Tropical,$,Group,Culture,"April, October, July",67,"museums, theaters","Auckland, New Zealand blends culture and tropical vibes—great for group trips. Expect museums, theaters. Best in April, October, July.",Culture;Tropical;Oceania
Auckland-New Zealand-529751,"Auckland, New Zealand",Auckland,New Zealand,Oceania,Temperate,$$,Family,City,"September, March, July",132,"shopping, architecture","Auckland, New Zealand blends city and temperate vibes—great for family trips. Expect shopping, architecture. Best in September, March, July.",City;Temperate;Oceania
Auckland-New Zealand-27885,"Auckland, New Zealand",Auckland,New Zealand,Oceania,Tropical,$$$,Family,Relaxation,"September, March, June",297,"sunbathing, spas","Auckland, New Zealand blends relaxation and tropical vibes—great for family trips. Expect sunbathing, spas. Best in September, March, June.",Relaxation;Tropical;Oceania
Auckland-New Zealand-27518,"Auckland, New Zealand",Auckland,New Zealand,Oceania,Temperate,$$$,Couple,City,"January, October, September",445,"architecture, neighborhood walks","Auckland, New Zealand blends city and temperate vibes—great for couple trips. Expect architecture, neighborhood walks. Best in January, October, September.",City;Temperate;Oceania
Auckland-New Zealand-882282,"Auckland, New Zealand",Auckland,New Zealand,Oceania,Tropical,$$$,Family,Culture,"March, April, November",524,"theaters, museums","Auckland, New Zealand blends culture and tropical vibes—great for family trips. Expect theaters, museums. Best in March, April, November.",Culture;Tropical;Oceania
Auckland-New Zealand-910051,"Auckland, New Zealand",Auckland,New Zealand,Oceania,Tropical,$$,Solo,Nightlife,"May, February, March",248,"clubs, live music","Auckland, New Zealand blends nightlife and tropical vibes—great for solo trips. Expect clubs, live music. Best in May, February, March.",Nightlife;Tropical;Oceania
Auckland-New Zealand-82140,"Auckland, New Zealand",Auckland,New Zealand,Oceania,Temperate,$$,Solo,Relaxation,"February, March, May",123,"slow cafés, spas","Auckland, New Zealand blends relaxation and temperate vibes—great for solo trips. Expect slow cafés, spas. Best in February, March, May.",Relaxation;Temperate;Oceania
Auckland-New Zealand-657075,"Auckland, New Zealand",Auckland,New Zealand,Oceania,Tropical,$,Group,Historic,"February, August, January",71,"old towns, ruins","Auckland, New Zealand blends historic and tropical vibes—great for group trips. Expect old towns, ruins. Best in February, August, January.",Historic;Tropical;Oceania
Auckland-New Zealand-11632,"Auckland, New Zealand",Auckland,New Zealand,Oceania,Temperate,$$$,Group,Relaxation,"July, June, August",402,"sunbathing, spas","Auckland, New Zealand blends relaxation and temperate vibes—great for group trips. Expect sunbathing, spas. Best in July, June, August.",Relaxation;Temperate;Oceania
Auckland-New Zealand-778725,"Auckland, New Zealand",Auckland,New Zealand,Oceania,Temperate,$,Family,Culture,"June, August, October",73,"museums, historic districts","Auckland, New Zealand blends culture and temperate vibes—great for family trips. Expect museums, historic districts. Best in June, August, October.",Culture;Temperate;Oceania
Auckland-New Zealand-383615,"Auckland, New Zealand",Auckland,New Zealand,Oceania,Temperate,$,Solo,Nature,"September, January, December",95,"wildlife, national parks","Auckland, New Zealand blends nature and temperate vibes—great for solo trips. Expect wildlife, national parks. Best in September, January, December.",Nature;Temperate;Oceania
Melbourne-Australia-505967,"Melbourne, Australia",Melbourne,Australia,Oceania,Temperate,$,Family,Relaxation,"March, April, February",57,"sunbathing, yoga retreats","Melbourne, Australia blends relaxation and temperate vibes—great for family trips. Expect sunbathing, yoga retreats. Best in March, April, February.",Relaxation;Temperate;Oceania
Melbourne-Australia-182361,"Melbourne, Australia",Melbourne,Australia,Oceania,Temperate,$$,Family,Nightlife,"August, December, July",164,"rooftops, clubs","Melbourne, Australia blends nightlife and temperate vibes—great for family trips. Expect rooftops, clubs. Best in August, December, July.",Nightlife;Temperate;Oceania
Melbourne-Australia-455527,"Melbourne, Australia",Melbourne,Australia,Oceania,Tropical,$$,Solo,Nightlife,"October, December, May",224,"bars, clubs","Melbourne, Australia blends nightlife and tropical vibes—great for solo trips. Expect bars, clubs. Best in October, December, May.",Nightlife;Tropical;Oceania
Melbourne-Australia-595691,"Melbourne, Australia",Melbourne,Australia,Oceania,Tropical,$$$,Family,Historic,"June, October, February",352,"old towns, ancient sites","Melbourne, Australia blends historic and tropical vibes—great for family trips. Expect old towns, ancient sites. Best in June, October, February.",Historic;Tropical;Oceania
Melbourne-Australia-308729,"Melbourne, Australia",Melbourne,Australia,Oceania,Tropical,$$$,Solo,Beach,"August, March, January",459,"island hopping, clear waters","Melbourne, Australia blends beach and tropical vibes—great for solo trips. Expect island hopping, clear waters. Best in August, March, January.",Beach;Tropical;Oceania
Melbourne-Australia-258234,"Melbourne, Australia",Melbourne,Australia,Oceania,Tropical,$$,Solo,Food,"February, March, June",191,"local specialties, street food","Melbourne, Australia blends food and tropical vibes—great for solo trips. Expect local specialties, street food. Best in February, March, June.",Food;Tropical;Oceania
Melbourne-Australia-722726,"Melbourne, Australia",Melbourne,Australia,Oceania,Temperate,$$$,Family,Relaxation,"June, March, December",413,"spas, yoga retreats","Melbourne, Australia blends relaxation and temperate vibes—great for family trips. Expect spas, yoga retreats. Best in June, March, December.",Relaxation;Temperate;Oceania
Melbourne-Australia-298391,"Melbourne, Australia",Melbourne,Australia,Oceania,Tropical,$,Group,Adventure,"October, June, April",64,"safaris, hiking","Melbourne, Australia blends adventure and tropical vibes—great for group trips. Expect safaris, hiking. Best in October, June, April.",Adventure;Tropical;Oceania
Melbourne-Australia-457346,"Melbourne, Australia",Melbourne,Australia,Oceania,Temperate,$,Family,Nightlife,"December, October, February",88,"rooftops, live music","Melbourne, Australia blends nightlife and temperate vibes—great for family trips. Expect rooftops, live music. Best in December, October, February.",Nightlife;Temperate;Oceania
Melbourne-Australia-126052,"Melbourne, Australia",Melbourne,Australia,Oceania,Tropical,$,Couple,Beach,"January, August, November",66,"snorkeling, surfing","Melbourne, Australia blends beach and tropical vibes—great for couple trips. Expect snorkeling, surfing. Best in January, August, November.",Beach;Tropical;Oceania
Melbourne-Australia-675933,"Melbourne, Australia",Melbourne,Australia,Oceania,Tropical,$,Family,Relaxation,"October, July, April",41,"spas, sunbathing","Melbourne, Australia blends relaxation and tropical vibes—great for family trips. Expect spas, sunbathing. Best in October, July, April.",Relaxation;Tropical;Oceania
Melbourne-Australia-677096,"Melbourne, Australia",Melbourne,Australia,Oceania,Tropical,$$,Couple,Adventure,"July, January, September",186,"safaris, hiking","Melbourne, Australia blends adventure and tropical vibes—great for couple trips. Expect safaris, hiking. Best in July, January, September.",Adventure;Tropical;Oceania
Melbourne-Australia-84641,"Melbourne, Australia",Melbourne,Australia,Oceania,Temperate,$$,Solo,Adventure,"July, May, November",202,"rafting, safaris","Melbourne, Australia blends adventure and temperate vibes—great for solo trips. Expect rafting, safaris. Best in July, May, November.",Adventure;Temperate;Oceania
